epoch,acc,loss,val_acc,val_loss
57,0.9924764633178711,0.028869468718767166,0.996874988079071,0.01163116842508316
58,0.9931250214576721,0.023554258048534393,0.9981250166893005,0.005433657206594944
59,0.9925000071525574,0.03216635063290596,0.9881250262260437,0.04136054217815399
60,0.9965624809265137,0.012032360769808292,0.9962499737739563,0.018440725281834602
61,0.9934375286102295,0.031891122460365295,0.9993749856948853,0.001182921463623643
62,0.9912499785423279,0.02743392623960972,0.996874988079071,0.020385000854730606
63,0.9965624809265137,0.012822913005948067,0.9906250238418579,0.029939891770482063
64,0.9959375262260437,0.008866243995726109,1.0,0.0006919303559698164
65,0.9918495416641235,0.02576049044728279,0.9893749952316284,0.0380878783762455
66,0.9925000071525574,0.02151348814368248,1.0,0.0004635363875422627
67,0.996874988079071,0.008633438497781754,1.0,0.0001195333679788746
68,0.9937499761581421,0.013519729487597942,1.0,0.00032328537781722844
69,0.9959375262260437,0.017596455290913582,1.0,4.875199374509975e-05
70,0.9925000071525574,0.03407801315188408,0.9993749856948853,0.0014144818997010589
71,0.995312511920929,0.012702400796115398,1.0,0.00042439906974323094
72,0.9946874976158142,0.025204965844750404,0.9950000047683716,0.013278212398290634
73,0.9965624809265137,0.013878192752599716,0.9981250166893005,0.011857057921588421
74,0.9940624833106995,0.020848911255598068,0.9993749856948853,0.0034422650933265686
75,0.9950000047683716,0.01797882653772831,0.9950000047683716,0.014791812747716904
76,0.996874988079071,0.010787993669509888,0.9975000023841858,0.010694398544728756
77,0.9950000047683716,0.019821016117930412,0.9956250190734863,0.02123044990003109
78,0.9978125095367432,0.007610823027789593,1.0,2.922773637692444e-05
